key_centro,nome_centro,empresa,nome_empreendimento,cod_insumo,cod_sub_grupo,descricao_insumo,unidade,data_movimento,classe,tipo_movimento,tipo_documento,numero_documento,num_movimento,quantidade,preco_unitario,valor,titulo_grupo,titulo_subgrupo,quantidade_estoque_atual,valor_estoque_atual
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-02-20,E,C,NF-e,50317,10317,594517,0.7,416161.89999999997,AGLOMERANTES,CIMENTO,1119501,783650.7
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-02-25,E,C,NF-e,50318,10318,7434,65,483210,AGREGADOS,AREIAS,13842,899730
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-02-12,E,C,NF-e,50319,10319,1182527,0.45,532137.15,CERÂMICAS,TIJOLOS,2022220,909999
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-02-14,E,C,NF-e,50320,10320,429761,1,429761,ACESSÓRIOS,VALES,822303,822303
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-02-19,E,C,NF-e,50321,10321,62913,6.5,408934.5,AÇOS,VERGALHOES,109416,711204
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-02-13,S,T,TRF,50322,10322,11497,6.5,74730.5,AÇOS,VERGALHOES,97919,636473.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-02-18,E,C,NF-e,50323,10323,161684,3.2,517388.80000000005,FIOS E CABOS,CONDUTORES,305364,977164.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-02-27,E,C,NF-e,50324,10324,17411,25,435275,TELHAS ESPECIAIS,TELHAS,35741,893525
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-02-21,E,C,NF-e,50325,10325,11236,42,471912,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,22348,938616
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-02-15,E,C,NF-e,50326,10326,1299,350,454650,CONCRETO USINADO,CONCRETOS,2840,994000
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-02-13,E,C,NF-e,50327,10327,86598,5.8,502268.39999999997,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,141520,820816
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-02-18,S,T,TRF,50328,10328,11990,5.8,69542,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,129530,751274
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-03-10,E,C,NF-e,50329,10329,889324,0.5,444662,AGLOMERANTES,CIMENTO,2543589,1271794.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-03-09,S,T,TRF,50330,10330,122710,0.5,61355,AGLOMERANTES,CIMENTO,2420879,1210439.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-03-01,E,C,NF-e,50331,10331,568328,0.7,397829.6,AGLOMERANTES,CIMENTO,1687829,1181480.2999999998
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-03-12,E,C,NF-e,50332,10332,7318,65,475670,AGREGADOS,AREIAS,21160,1375400
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-03-16,E,C,NF-e,50333,10333,905089,0.45,407290.05,CERÂMICAS,TIJOLOS,2927309,1317289.05
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-03-15,E,C,NF-e,50334,10334,402101,1,402101,ACESSÓRIOS,VALES,1224404,1224404
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-03-29,E,C,NF-e,50335,10335,66078,6.5,429507,AÇOS,VERGALHOES,163997,1065980.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-03-13,S,T,TRF,50336,10336,13805,6.5,89732.5,AÇOS,VERGALHOES,150192,976248
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-03-12,E,C,NF-e,50337,10337,119385,3.2,382032,FIOS E CABOS,CONDUTORES,424749,1359196.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-03-26,E,C,NF-e,50338,10338,19549,25,488725,TELHAS ESPECIAIS,TELHAS,55290,1382250
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-03-05,E,C,NF-e,50339,10339,9935,42,417270,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,32283,1355886
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-03-29,E,C,NF-e,50340,10340,1528,350,534800,CONCRETO USINADO,CONCRETOS,4368,1528800
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-03-24,E,C,NF-e,50341,10341,66330,5.8,384714,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,195860,1135988
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-03-04,S,T,TRF,50342,10342,11332,5.8,65725.59999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,184528,1070262.4
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-04-05,E,C,NF-e,50343,10343,1006250,0.5,503125,AGLOMERANTES,CIMENTO,3427129,1713564.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-04-27,S,T,TRF,50344,10344,132146,0.5,66073,AGLOMERANTES,CIMENTO,3294983,1647491.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-04-17,E,C,NF-e,50345,10345,569546,0.7,398682.19999999995,AGLOMERANTES,CIMENTO,2257375,1580162.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-04-20,E,C,NF-e,50346,10346,8200,65,533000,AGREGADOS,AREIAS,29360,1908400
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-04-29,S,S,RM,50347,10347,26621,65,1730365,AGREGADOS,AREIAS,2739,178035
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-04-13,E,C,NF-e,50348,10348,808965,0.45,364034.25,CERÂMICAS,TIJOLOS,3736274,1681323.3
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-04-16,S,S,RM,50349,10349,3478975,0.45,1565538.75,CERÂMICAS,TIJOLOS,257299,115784.55
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-04-23,E,C,NF-e,50350,10350,422756,1,422756,ACESSÓRIOS,VALES,1647160,1647160
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-04-21,S,S,RM,50351,10351,1564342,1,1564342,ACESSÓRIOS,VALES,82818,82818
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-04-18,E,C,NF-e,50352,10352,68717,6.5,446660.5,AÇOS,VERGALHOES,218909,1422908.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-04-10,S,T,TRF,50353,10353,15525,6.5,100912.5,AÇOS,VERGALHOES,203384,1321996
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-04-05,E,C,NF-e,50354,10354,146016,3.2,467251.2,FIOS E CABOS,CONDUTORES,570765,1826448
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-04-13,S,S,RM,50355,10355,544003,3.2,1740809.6,FIOS E CABOS,CONDUTORES,26762,85638.40000000001
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-04-01,E,C,NF-e,50356,10356,20831,25,520775,TELHAS ESPECIAIS,TELHAS,76121,1903025
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-04-25,S,S,RM,50357,10357,68744,25,1718600,TELHAS ESPECIAIS,TELHAS,7377,184425
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-04-09,E,C,NF-e,50358,10358,8627,42,362334,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,40910,1718220
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-04-30,S,S,RM,50359,10359,40535,42,1702470,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,375,15750
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-04-06,E,C,NF-e,50360,10360,1077,350,376950,CONCRETO USINADO,CONCRETOS,5445,1905750
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-04-20,S,S,RM,50361,10361,4664,350,1632400,CONCRETO USINADO,CONCRETOS,781,273350
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-04-12,E,C,NF-e,50362,10362,69425,5.8,402665,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,253953,1472927.4
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-04-11,S,T,TRF,50363,10363,12553,5.8,72807.4,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,241400,1400120
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-05-28,E,C,NF-e,50364,10364,899481,0.5,449740.5,AGLOMERANTES,CIMENTO,4194464,2097232
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-05-10,S,S,RM,50365,10365,3124698,0.5,1562349,AGLOMERANTES,CIMENTO,1069766,534883
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-05-14,S,T,TRF,50366,10366,161639,0.5,80819.5,AGLOMERANTES,CIMENTO,908127,454063.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-05-23,E,C,NF-e,50367,10367,562112,0.7,393478.39999999997,AGLOMERANTES,CIMENTO,2819487,1973640.9
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-05-17,S,S,RM,50368,10368,2194609,0.7,1536226.2999999998,AGLOMERANTES,CIMENTO,624878,437414.6
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-05-29,E,C,NF-e,50369,10369,7514,65,488410,AGREGADOS,AREIAS,10253,666445
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-05-09,E,C,NF-e,50370,10370,817105,0.45,367697.25,CERÂMICAS,TIJOLOS,1074404,483481.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-05-01,E,C,NF-e,50371,10371,437120,1,437120,ACESSÓRIOS,VALES,519938,519938
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-05-01,E,C,NF-e,50372,10372,59958,6.5,389727,AÇOS,VERGALHOES,263342,1711723
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-05-19,S,S,RM,50373,10373,252327,6.5,1640125.5,AÇOS,VERGALHOES,11015,71597.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-05-11,E,C,NF-e,50374,10374,144660,3.2,462912,FIOS E CABOS,CONDUTORES,171422,548550.4
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-05-20,E,C,NF-e,50375,10375,21013,25,525325,TELHAS ESPECIAIS,TELHAS,28390,709750
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-05-27,E,C,NF-e,50376,10376,10986,42,461412,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,11361,477162
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-05-30,E,C,NF-e,50377,10377,1098,350,384300,CONCRETO USINADO,CONCRETOS,1879,657650
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-05-16,E,C,NF-e,50378,10378,66894,5.8,387985.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,308294,1788105.2
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-05-18,S,S,RM,50379,10379,260393,5.8,1510279.4,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,47901,277825.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-05-17,S,T,TRF,50380,10380,13171,5.8,76391.8,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,34730,201434
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-06-28,E,C,NF-e,50381,10381,862119,0.5,431059.5,AGLOMERANTES,CIMENTO,1770246,885123
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-06-24,S,T,TRF,50382,10382,176950,0.5,88475,AGLOMERANTES,CIMENTO,1593296,796648
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-06-02,E,C,NF-e,50383,10383,683086,0.7,478160.19999999995,AGLOMERANTES,CIMENTO,1307964,915574.7999999999
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-06-24,E,C,NF-e,50384,10384,7084,65,460460,AGREGADOS,AREIAS,17337,1126905
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-06-27,E,C,NF-e,50385,10385,1152183,0.45,518482.35000000003,CERÂMICAS,TIJOLOS,2226587,1001964.15
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-06-09,E,C,NF-e,50386,10386,481381,1,481381,ACESSÓRIOS,VALES,1001319,1001319
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-06-14,E,C,NF-e,50387,10387,70726,6.5,459719,AÇOS,VERGALHOES,81741,531316.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-06-06,S,T,TRF,50388,10388,10380,6.5,67470,AÇOS,VERGALHOES,71361,463846.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-06-05,E,C,NF-e,50389,10389,168092,3.2,537894.4,FIOS E CABOS,CONDUTORES,339514,1086444.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-06-28,E,C,NF-e,50390,10390,17528,25,438200,TELHAS ESPECIAIS,TELHAS,45918,1147950
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-06-25,E,C,NF-e,50391,10391,10847,42,455574,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,22208,932736
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-06-26,E,C,NF-e,50392,10392,1067,350,373450,CONCRETO USINADO,CONCRETOS,2946,1031100
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-06-26,E,C,NF-e,50393,10393,80951,5.8,469515.8,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,115681,670949.7999999999
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-06-07,S,T,TRF,50394,10394,13438,5.8,77940.4,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,102243,593009.4
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-07-27,E,C,NF-e,50395,10395,873605,0.5,436802.5,AGLOMERANTES,CIMENTO,2466901,1233450.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-07-30,S,T,TRF,50396,10396,193356,0.5,96678,AGLOMERANTES,CIMENTO,2273545,1136772.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-07-21,E,C,NF-e,50397,10397,595075,0.7,416552.5,AGLOMERANTES,CIMENTO,1903039,1332127.2999999998
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-07-05,E,C,NF-e,50398,10398,6606,65,429390,AGREGADOS,AREIAS,23943,1556295
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-07-30,S,S,RM,50399,10399,23500,65,1527500,AGREGADOS,AREIAS,443,28795
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-07-10,E,C,NF-e,50400,10400,906510,0.45,407929.5,CERÂMICAS,TIJOLOS,3133097,1409893.6500000001
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-07-03,E,C,NF-e,50401,10401,435924,1,435924,ACESSÓRIOS,VALES,1437243,1437243
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-07-07,S,S,RM,50402,10402,1434217,1,1434217,ACESSÓRIOS,VALES,3026,3026
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-07-05,E,C,NF-e,50403,10403,59878,6.5,389207,AÇOS,VERGALHOES,131239,853053.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-07-20,S,T,TRF,50404,10404,8621,6.5,56036.5,AÇOS,VERGALHOES,122618,797017
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-07-28,E,C,NF-e,50405,10405,127392,3.2,407654.4,FIOS E CABOS,CONDUTORES,466906,1494099.2000000002
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-07-23,E,C,NF-e,50406,10406,20985,25,524625,TELHAS ESPECIAIS,TELHAS,66903,1672575
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-07-16,S,S,RM,50407,10407,59637,25,1490925,TELHAS ESPECIAIS,TELHAS,7266,181650
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-07-30,E,C,NF-e,50408,10408,10536,42,442512,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,32744,1375248
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-07-31,E,C,NF-e,50409,10409,1179,350,412650,CONCRETO USINADO,CONCRETOS,4125,1443750
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-07-17,S,S,RM,50410,10410,3987,350,1395450,CONCRETO USINADO,CONCRETOS,138,48300
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-07-16,E,C,NF-e,50411,10411,66891,5.8,387967.8,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,169134,980977.2
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-07-19,S,T,TRF,50412,10412,15727,5.8,91216.59999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,153407,889760.6
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-08-12,E,C,NF-e,50413,10413,973223,0.5,486611.5,AGLOMERANTES,CIMENTO,3246768,1623384
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-08-19,S,S,RM,50414,10414,3070506,0.5,1535253,AGLOMERANTES,CIMENTO,176262,88131
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-08-14,E,C,NF-e,50415,10415,642956,0.7,450069.19999999995,AGLOMERANTES,CIMENTO,2545995,1782196.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-08-06,S,S,RM,50416,10416,1832316,0.7,1282621.2,AGLOMERANTES,CIMENTO,713679,499575.3
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-08-28,E,C,NF-e,50417,10417,6163,65,400595,AGREGADOS,AREIAS,6606,429390
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-08-08,E,C,NF-e,50418,10418,804306,0.45,361937.7,CERÂMICAS,TIJOLOS,3937403,1771831.35
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-08-13,S,S,RM,50419,10419,3287319,0.45,1479293.55,CERÂMICAS,TIJOLOS,650084,292537.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-08-20,E,C,NF-e,50420,10420,535882,1,535882,ACESSÓRIOS,VALES,538908,538908
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-08-29,E,C,NF-e,50421,10421,72859,6.5,473583.5,AÇOS,VERGALHOES,195477,1270600.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-08-06,S,T,TRF,50422,10422,15827,6.5,102875.5,AÇOS,VERGALHOES,179650,1167725
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-08-13,E,C,NF-e,50423,10423,138756,3.2,444019.2,FIOS E CABOS,CONDUTORES,605662,1938118.4000000001
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-08-07,S,S,RM,50424,10424,428372,3.2,1370790.4000000001,FIOS E CABOS,CONDUTORES,177290,567328
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-08-31,E,C,NF-e,50425,10425,21572,25,539300,TELHAS ESPECIAIS,TELHAS,28838,720950
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-08-23,E,C,NF-e,50426,10426,12797,42,537474,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,45541,1912722
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-08-16,S,S,RM,50427,10427,36173,42,1519266,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,9368,393456
